device_ms,toe_L,heel_L,toe_R,heel_R
404577,519.0,783.0,,
404636,559.0,795.0,,
404697,586.0,817.0,,
404756,592.0,830.0,,
404817,599.0,837.0,,
404876,609.0,841.0,,
404936,608.0,841.0,,
404997,582.0,864.0,,
405056,591.0,890.0,,
405117,651.0,901.0,,
405176,722.0,906.0,,
405237,759.0,907.0,,
405296,787.0,912.0,,
405801,813.0,918.0,,
405811,809.0,915.0,,
405866,808.0,913.0,,
405926,807.0,914.0,,
405987,803.0,915.0,,
406046,803.0,915.0,,
406107,802.0,916.0,,
406166,800.0,915.0,,
406226,798.0,914.0,,
406287,797.0,913.0,,
406346,797.0,914.0,,
406407,794.0,914.0,,
406497,789.0,913.0,,
406556,791.0,915.0,,
406617,791.0,913.0,,
406676,793.0,913.0,,
406737,795.0,912.0,,
406796,797.0,913.0,,
406857,797.0,914.0,,
406916,799.0,914.0,,
406977,798.0,912.0,,
407037,800.0,910.0,,
407096,800.0,910.0,,
407157,800.0,910.0,,
407216,802.0,909.0,,
407277,803.0,910.0,,
407336,803.0,910.0,,
407397,804.0,910.0,,
407457,803.0,910.0,,
407517,805.0,909.0,,
407577,805.0,909.0,,
407636,803.0,910.0,,
407697,804.0,909.0,,
407756,803.0,910.0,,
407846,804.0,910.0,,
407907,805.0,910.0,,
407997,804.0,910.0,,
408057,804.0,910.0,,
408117,803.0,910.0,,
408176,804.0,911.0,,
408237,802.0,911.0,,
408327,800.0,911.0,,
408386,799.0,913.0,,
408447,799.0,912.0,,
408537,798.0,910.0,,
408596,796.0,910.0,,
409101,804.0,917.0,,
409111,799.0,911.0,,
409136,799.0,910.0,,
409197,798.0,911.0,,
409256,800.0,912.0,,
409317,801.0,912.0,,
409376,801.0,911.0,,
409437,802.0,911.0,,
409497,801.0,912.0,,
409557,801.0,911.0,,
409617,798.0,912.0,,
409676,801.0,911.0,,
409737,804.0,914.0,,
409827,803.0,912.0,,
409886,803.0,911.0,,
409947,802.0,913.0,,
410006,802.0,913.0,,
410067,803.0,912.0,,
410126,804.0,913.0,,
410216,803.0,913.0,,
410277,804.0,911.0,,
410336,804.0,913.0,,
410426,803.0,913.0,,
410487,803.0,913.0,,
410546,802.0,911.0,,
410607,802.0,911.0,,
410666,803.0,913.0,,
410727,804.0,911.0,,
410817,802.0,912.0,,
410876,803.0,911.0,,
410937,804.0,912.0,,
410997,803.0,912.0,,
411057,802.0,912.0,,
411117,804.0,913.0,,
411177,803.0,910.0,,
411267,804.0,914.0,,
411327,804.0,913.0,,
411387,805.0,912.0,,
411447,802.0,912.0,,
411506,804.0,912.0,,
411567,806.0,912.0,,
411626,805.0,911.0,,
411687,805.0,912.0,,
411747,804.0,914.0,,
411807,806.0,915.0,,
411867,808.0,913.0,,
413001,797.0,917.0,,
413011,789.0,913.0,,
413067,768.0,912.0,,
413126,745.0,910.0,,
413187,719.0,910.0,,
413247,697.0,911.0,,
413307,691.0,909.0,,
413367,699.0,907.0,,
413457,667.0,908.0,,
413517,635.0,907.0,,
413607,616.0,906.0,,
413666,618.0,907.0,,
413727,628.0,908.0,,
413787,625.0,908.0,,
413847,624.0,907.0,,
413950,609.0,906.0,,
413967,608.0,906.0,,
414027,606.0,907.0,,
414087,604.0,906.0,,
414147,604.0,907.0,,
414207,617.0,909.0,,
414267,624.0,907.0,,
414327,626.0,909.0,,
414387,629.0,907.0,,
414447,633.0,907.0,,
414507,636.0,909.0,,
414567,631.0,908.0,,
414626,640.0,909.0,,
414687,638.0,906.0,,
414747,635.0,905.0,,
414807,638.0,907.0,,
414867,642.0,906.0,,
414927,667.0,905.0,,
414987,677.0,907.0,,
415047,684.0,906.0,,
415107,678.0,906.0,,
415166,675.0,906.0,,
415227,692.0,906.0,,
415287,693.0,907.0,,
415347,695.0,907.0,,
415407,701.0,909.0,,
415467,700.0,907.0,,
415527,693.0,910.0,,
415587,702.0,908.0,,
415647,703.0,906.0,,
